Wavelength	c:/Users/Public/Halo/Exports/OtherFormats/Hynek_Natron_Set4/30174_HaloDefaultProject_HaloStandard-New Location 8-S_30174_0012.txt
589	 0.697384238243103 
590	 0.697589933872223 
591	 0.697786152362823 
592	 0.697950839996338 
593	 0.698145985603333 
594	 0.698330581188202 
595	 0.698462426662445 
596	 0.698570787906647 
597	 0.698634147644043 
598	 0.698647558689117 
599	 0.698710322380066 
600	 0.698738873004913 
601	 0.698775947093964 
602	 0.698753356933594 
603	 0.698769569396973 
604	 0.69882732629776 
605	 0.69885390996933 
606	 0.698877930641174 
607	 0.698905527591705 
608	 0.698876678943634 
609	 0.698896527290344 
610	 0.698940753936768 
611	 0.699001669883728 
612	 0.699102759361267 
613	 0.699242353439331 
614	 0.699397742748261 
615	 0.699614584445953 
616	 0.6998690366745 
617	 0.700164496898651 
618	 0.700498819351196 
619	 0.700851857662201 
620	 0.701284646987915 
621	 0.701719164848328 
622	 0.702209651470184 
623	 0.702783644199371 
624	 0.703343033790588 
625	 0.703977227210999 
626	 0.704658091068268 
627	 0.705306649208069 
628	 0.705954909324646 
629	 0.706686794757843 
630	 0.707384407520294 
631	 0.708077192306519 
632	 0.708808064460754 
633	 0.709536850452423 
634	 0.710271537303925 
635	 0.711023688316345 
636	 0.711737632751465 
637	 0.712480485439301 
638	 0.713213324546814 
639	 0.713841319084167 
640	 0.714454531669617 
641	 0.715072333812714 
642	 0.715704381465912 
643	 0.716321468353271 
644	 0.716868996620178 
645	 0.717399477958679 
646	 0.717849433422089 
647	 0.71831887960434 
648	 0.718810737133026 
649	 0.719295501708984 
650	 0.719713926315308 
651	 0.720109224319458 
652	 0.720520377159119 
653	 0.720916748046875 
654	 0.721238493919373 
655	 0.721476972103119 
656	 0.721717298030853 
657	 0.721965610980988 
658	 0.722233831882477 
659	 0.722447872161865 
660	 0.722622573375702 
661	 0.722766697406769 
662	 0.7228924036026 
663	 0.722963929176331 
664	 0.722975373268127 
665	 0.722965896129608 
666	 0.722889006137848 
667	 0.722787499427795 
668	 0.722688794136047 
669	 0.722534418106079 
670	 0.722389817237854 
671	 0.722256541252136 
672	 0.722094535827637 
673	 0.722004234790802 
674	 0.721990406513214 
675	 0.722016096115112 
676	 0.721999287605286 
677	 0.722055315971375 
678	 0.722082495689392 
679	 0.722033023834229 
680	 0.722017347812653 
681	 0.722053825855255 
682	 0.722085118293762 
683	 0.722133994102478 
684	 0.722187161445618 
685	 0.722186803817749 
686	 0.722159564495087 
687	 0.722107350826263 
688	 0.722105979919434 
689	 0.722190856933594 
690	 0.722338557243347 
691	 0.722454488277435 
692	 0.722566306591034 
693	 0.722652852535248 
694	 0.722796022891998 
695	 0.723034918308258 
696	 0.723296523094177 
697	 0.723552584648132 
698	 0.723803341388702 
699	 0.724011242389679 
700	 0.724254667758942 
701	 0.724465787410736 
702	 0.724607110023499 
703	 0.724771857261658 
704	 0.724985003471375 
705	 0.725380778312683 
706	 0.725808322429657 
707	 0.726213335990906 
708	 0.726516485214233 
709	 0.726780593395233 
710	 0.7269047498703 
711	 0.726969540119171 
712	 0.727134108543396 
713	 0.727389395236969 
714	 0.727591216564178 
715	 0.727670729160309 
716	 0.727804780006409 
717	 0.728025615215302 
718	 0.728305995464325 
719	 0.728632986545563 
720	 0.728963851928711 
721	 0.729297041893005 
722	 0.729607164859772 
723	 0.729853689670563 
724	 0.730023920536041 
725	 0.730177879333496 
726	 0.730336964130402 
727	 0.730411529541016 
728	 0.73057234287262 
729	 0.730815172195435 
730	 0.731095612049103 
731	 0.731475293636322 
732	 0.73189103603363 
733	 0.73228931427002 
734	 0.7325838804245 
735	 0.732794404029846 
736	 0.732942402362823 
737	 0.733082890510559 
738	 0.733378469944 
739	 0.733741343021393 
740	 0.73415219783783 
741	 0.734588444232941 
742	 0.734979093074799 
743	 0.735360085964203 
744	 0.735658049583435 
745	 0.735770225524902 
746	 0.735851287841797 
747	 0.735993087291718 
748	 0.736293435096741 
749	 0.736623525619507 
750	 0.736882328987122 
751	 0.737040936946869 
752	 0.737234711647034 
753	 0.737519204616547 
754	 0.737788677215576 
755	 0.737955152988434 
756	 0.737981736660004 
757	 0.738118052482605 
758	 0.738333225250244 
759	 0.738537788391113 
760	 0.738547563552856 
761	 0.73858368396759 
762	 0.738730132579803 
763	 0.738929808139801 
764	 0.739131331443787 
765	 0.739430069923401 
766	 0.739750385284424 
767	 0.739978492259979 
768	 0.740245282649994 
769	 0.740503549575806 
770	 0.740701496601105 
771	 0.740834295749664 
772	 0.74098140001297 
773	 0.741130530834198 
774	 0.741281569004059 
775	 0.741402506828308 
776	 0.741442024707794 
777	 0.741478383541107 
778	 0.741509735584259 
779	 0.741544187068939 
780	 0.7415531873703 
781	 0.741585731506348 
782	 0.741664350032806 
783	 0.741788387298584 
784	 0.74190092086792 
785	 0.741991639137268 
786	 0.742117524147034 
787	 0.742226481437683 
788	 0.742319941520691 
789	 0.742404639720917 
790	 0.74239581823349 
791	 0.742371320724487 
792	 0.74234813451767 
793	 0.742408215999603 
794	 0.742498934268951 
795	 0.742565989494324 
796	 0.742624223232269 
797	 0.742709696292877 
798	 0.742726385593414 
799	 0.74271684885025 
800	 0.742769300937653 
801	 0.742855310440063 
802	 0.742928206920624 
803	 0.743001699447632 
804	 0.743004262447357 
805	 0.743035674095154 
806	 0.742964506149292 
807	 0.742841958999634 
808	 0.742801487445831 
809	 0.742695331573486 
810	 0.742583453655243 
811	 0.742515444755554 
812	 0.74262011051178 
813	 0.74267452955246 
814	 0.74267315864563 
815	 0.742620468139648 
816	 0.742644369602203 
817	 0.742688119411469 
818	 0.742728233337402 
819	 0.742736279964447 
820	 0.742718100547791 
821	 0.742632269859314 
822	 0.742574274539948 
823	 0.74263858795166 
824	 0.742730498313904 
825	 0.742733299732208 
826	 0.742656648159027 
827	 0.74259614944458 
828	 0.742567479610443 
829	 0.742581307888031 
830	 0.742558002471924 
831	 0.742489755153656 
832	 0.742471992969513 
833	 0.742474675178528 
834	 0.742447912693024 
835	 0.742438971996307 
836	 0.742362439632416 
837	 0.742239832878113 
838	 0.742135643959045 
839	 0.742075562477112 
840	 0.742045402526855 
841	 0.74201625585556 
842	 0.741913139820099 
843	 0.741774022579193 
844	 0.741690933704376 
845	 0.741702139377594 
846	 0.741658449172974 
847	 0.74163419008255 
848	 0.741582274436951 
849	 0.741560757160187 
850	 0.74153208732605 
851	 0.741501450538635 
852	 0.741499423980713 
853	 0.741484105587006 
854	 0.741526544094086 
855	 0.741542637348175 
856	 0.74148964881897 
857	 0.741394996643066 
858	 0.741354942321777 
859	 0.741365313529968 
860	 0.741446197032928 
861	 0.741474449634552 
862	 0.741517603397369 
863	 0.741536974906921 
864	 0.741522431373596 
865	 0.741452038288116 
866	 0.741321086883545 
867	 0.741230070590973 
868	 0.741180777549744 
869	 0.741136193275452 
870	 0.741116106510162 
871	 0.741107642650604 
872	 0.741021811962128 
873	 0.740961968898773 
874	 0.740967631340027 
875	 0.741031467914581 
876	 0.74108624458313 
877	 0.741100609302521 
878	 0.741088569164276 
879	 0.741115570068359 
880	 0.741186916828156 
881	 0.741243958473206 
882	 0.741295635700226 
883	 0.741389513015747 
884	 0.741486608982086 
885	 0.741548538208008 
886	 0.741657614707947 
887	 0.741761565208435 
888	 0.741758763790131 
889	 0.741713225841522 
890	 0.741690278053284 
891	 0.741686582565308 
892	 0.741707265377045 
893	 0.741706430912018 
894	 0.74164354801178 
895	 0.741620898246765 
896	 0.741637885570526 
897	 0.741646826267242 
898	 0.74161833524704 
899	 0.741576671600342 
900	 0.741555273532867 
901	 0.741541028022766 
902	 0.741590559482574 
903	 0.741643667221069 
904	 0.741602659225464 
905	 0.74154406785965 
906	 0.74151623249054 
907	 0.741468489170074 
908	 0.741488695144653 
909	 0.741470277309418 
910	 0.741414427757263 
911	 0.741387665271759 
912	 0.741399824619293 
913	 0.741358995437622 
914	 0.741309702396393 
915	 0.741345584392548 
916	 0.741375923156738 
917	 0.741416573524475 
918	 0.741443693637848 
919	 0.741500079631805 
920	 0.741520643234253 
921	 0.741517722606659 
922	 0.741598546504974 
923	 0.741548717021942 
924	 0.741501569747925 
925	 0.741527318954468 
926	 0.74152272939682 
927	 0.741531729698181 
928	 0.741579830646515 
929	 0.74167001247406 
930	 0.741668164730072 
931	 0.741626620292664 
932	 0.741631329059601 
933	 0.741637349128723 
934	 0.741681754589081 
935	 0.741751134395599 
936	 0.74178284406662 
937	 0.741829693317413 
938	 0.741935431957245 
939	 0.742018640041351 
940	 0.742054164409637 
941	 0.742079615592957 
942	 0.742125868797302 
943	 0.742198169231415 
944	 0.742308914661407 
945	 0.74240905046463 
946	 0.742472529411316 
947	 0.742486715316772 
948	 0.742558181285858 
949	 0.742687523365021 
950	 0.742682456970215 
951	 0.742666959762573 
952	 0.742695152759552 
953	 0.742705643177032 
954	 0.742796659469604 
955	 0.742848575115204 
956	 0.742857336997986 
957	 0.742850363254547 
958	 0.742892324924469 
959	 0.742884337902069 
960	 0.742878437042236 
961	 0.742868185043335 
962	 0.742821097373962 
963	 0.742882430553436 
964	 0.742925703525543 
965	 0.742863953113556 
966	 0.742853939533234 
967	 0.742824852466583 
968	 0.742750644683838 
969	 0.742649137973785 
970	 0.742729067802429 
971	 0.742753982543945 
972	 0.742745161056519 
973	 0.742701351642609 
974	 0.74264931678772 
975	 0.742660760879517 
976	 0.742695093154907 
977	 0.742607593536377 
978	 0.742584586143494 
979	 0.742693543434143 
980	 0.742766320705414 
981	 0.742830336093903 
982	 0.742887139320374 
983	 0.742848455905914 
984	 0.742867052555084 
985	 0.742895901203156 
986	 0.742920994758606 
987	 0.743079423904419 
988	 0.743281424045563 
989	 0.743343234062195 
990	 0.743340671062469 
991	 0.743360221385956 
992	 0.743413329124451 
993	 0.743430376052856 
994	 0.74336838722229 
995	 0.74349844455719 
996	 0.743508696556091 
997	 0.743661522865295 
998	 0.743842840194702 
999	 0.743860006332397 
1000	 0.743961572647095 
1001	 0.743992745876312 
1002	 0.74391496181488 
1003	 0.744128346443176 
1004	 0.744057893753052 
1005	 0.743944108486176 
1006	 0.744094252586365 
1007	 0.744086146354675 
1008	 0.744124352931976 
1009	 0.744204342365265 
1010	 0.744189500808716 
1011	 0.744114935398102 
1012	 0.74422824382782 
1013	 0.744331359863281 
1014	 0.744324803352356 
1015	 0.744334578514099 
1016	 0.744283139705658 
1017	 0.744325637817383 
1018	 0.744463384151459 
1019	 0.74447500705719 
1020	 0.744554042816162 
1021	 0.744426727294922 
1022	 0.744347035884857 
1023	 0.744280755519867 
1024	 0.744280457496643 
1025	 0.744486391544342 
1026	 0.744483530521393 
1027	 0.744567930698395 
1028	 0.744469285011292 
1029	 0.744325280189514 
1030	 0.744340002536774 
1031	 0.74446564912796 
1032	 0.744663655757904 
1033	 0.744758069515228 
1034	 0.744834840297699 
1035	 0.744853675365448 
1036	 0.744859755039215 
1037	 0.745004057884216 
1038	 0.745064854621887 
1039	 0.745151340961456 
1040	 0.745306730270386 
1041	 0.745407283306122 
1042	 0.745366752147675 
1043	 0.745263516902924 
1044	 0.74524849653244 
1045	 0.745265603065491 
1046	 0.74540638923645 
1047	 0.745568573474884 
1048	 0.745578110218048 
1049	 0.745465993881226 
1050	 0.745477437973022 
1051	 0.745559453964233 
1052	 0.74555492401123 
1053	 0.745624959468842 
1054	 0.745602488517761 
1055	 0.745679914951324 
1056	 0.745536983013153 
1057	 0.74549013376236 
1058	 0.745611667633057 
1059	 0.745527267456055 
1060	 0.745494306087494 
1061	 0.745563626289368 
1062	 0.745548903942108 
1063	 0.745551764965057 
1064	 0.745695292949677 
1065	 0.745572328567505 
1066	 0.7455113530159 
1067	 0.745575964450836 
1068	 0.745760321617126 
1069	 0.745832741260529 
1070	 0.745794594287872 
1071	 0.745768964290619 
1072	 0.745764017105103 
1073	 0.745716333389282 
1074	 0.745612800121307 
1075	 0.745631515979767 
1076	 0.745669424533844 
1077	 0.7457075715065 
1078	 0.745758056640625 
1079	 0.745734989643097 
1080	 0.745825111865997 
1081	 0.74577522277832 
1082	 0.745791852474213 
1083	 0.74584835767746 
1084	 0.745804727077484 
1085	 0.745794057846069 
1086	 0.74582177400589 
1087	 0.745745956897736 
1088	 0.745738863945007 
1089	 0.745743811130524 
1090	 0.745751798152924 
1091	 0.745812177658081 
1092	 0.745899260044098 
1093	 0.745929419994354 
1094	 0.74607127904892 
1095	 0.746119201183319 
1096	 0.746109902858734 
1097	 0.746181011199951 
1098	 0.746213436126709 
1099	 0.746305763721466 
1100	 0.74635910987854 
1101	 0.746394515037537 
1102	 0.746382832527161 
1103	 0.746336102485657 
1104	 0.746393382549286 
1105	 0.746409296989441 
1106	 0.746445596218109 
1107	 0.746484518051147 
1108	 0.746383190155029 
1109	 0.746397137641907 
1110	 0.746376872062683 
1111	 0.746357798576355 
1112	 0.74637359380722 
1113	 0.746431171894073 
1114	 0.746399223804474 
1115	 0.746368169784546 
1116	 0.746272921562195 
1117	 0.746219098567963 
1118	 0.746169447898865 
1119	 0.746116578578949 
1120	 0.746072888374329 
1121	 0.745881617069244 
1122	 0.745684385299683 
1123	 0.745475649833679 
1124	 0.745318114757538 
1125	 0.745124340057373 
1126	 0.744886994361877 
1127	 0.744570255279541 
1128	 0.744320809841156 
1129	 0.744042158126831 
1130	 0.743697643280029 
1131	 0.743269145488739 
1132	 0.742824852466583 
1133	 0.742324233055115 
1134	 0.741726636886597 
1135	 0.741200149059296 
1136	 0.740649163722992 
1137	 0.74017471075058 
1138	 0.739678502082825 
1139	 0.739178836345673 
1140	 0.738702654838562 
1141	 0.738102972507477 
1142	 0.73761111497879 
1143	 0.737287938594818 
1144	 0.737034618854523 
1145	 0.736827373504639 
1146	 0.736762940883636 
1147	 0.736735343933105 
1148	 0.736834347248077 
1149	 0.73702734708786 
1150	 0.737240552902222 
1151	 0.737524628639221 
1152	 0.737764477729797 
1153	 0.7380411028862 
1154	 0.73838084936142 
1155	 0.738750398159027 
1156	 0.739179253578186 
1157	 0.739548683166504 
1158	 0.739797592163086 
1159	 0.740027725696564 
1160	 0.740228235721588 
1161	 0.740346968173981 
1162	 0.74048238992691 
1163	 0.740543603897095 
1164	 0.740578293800354 
1165	 0.740563631057739 
1166	 0.740573883056641 
1167	 0.740615665912628 
1168	 0.740656018257141 
1169	 0.740678131580353 
1170	 0.740591168403625 
1171	 0.740581572055817 
1172	 0.740536212921143 
1173	 0.740442931652069 
1174	 0.740428686141968 
1175	 0.740437388420105 
1176	 0.740324974060059 
1177	 0.740247547626495 
1178	 0.740135014057159 
1179	 0.740024507045746 
1180	 0.739867687225342 
1181	 0.739716172218323 
1182	 0.739579319953918 
1183	 0.739404857158661 
1184	 0.739199101924896 
1185	 0.739054679870605 
1186	 0.738827764987946 
1187	 0.738487482070923 
1188	 0.738207995891571 
1189	 0.737955093383789 
1190	 0.737712204456329 
1191	 0.737420380115509 
1192	 0.737084627151489 
1193	 0.736696600914001 
1194	 0.736348688602448 
1195	 0.735982596874237 
1196	 0.735627591609955 
1197	 0.735193848609924 
1198	 0.734763860702515 
1199	 0.734418034553528 
1200	 0.734071552753448 
1201	 0.733747601509094 
1202	 0.733454406261444 
1203	 0.733124732971191 
1204	 0.732778549194336 
1205	 0.732535064220428 
1206	 0.732212126255035 
1207	 0.731940567493439 
1208	 0.731647372245789 
1209	 0.731366455554962 
1210	 0.73110044002533 
1211	 0.730956554412842 
1212	 0.730820894241333 
1213	 0.730751097202301 
1214	 0.730772793292999 
1215	 0.730764627456665 
1216	 0.730766355991364 
1217	 0.730726301670074 
1218	 0.730748772621155 
1219	 0.730772078037262 
1220	 0.730880439281464 
1221	 0.731117248535156 
1222	 0.731240093708038 
1223	 0.731355905532837 
1224	 0.731519520282745 
1225	 0.73170018196106 
1226	 0.731961667537689 
1227	 0.732201933860779 
1228	 0.732422232627869 
1229	 0.732599794864655 
1230	 0.732835471630096 
1231	 0.733048677444458 
1232	 0.73321658372879 
1233	 0.733404576778412 
1234	 0.733555972576141 
1235	 0.73368114233017 
1236	 0.733853876590729 
1237	 0.73407506942749 
1238	 0.734268426895142 
1239	 0.734480142593384 
1240	 0.734619855880737 
1241	 0.734797537326813 
1242	 0.734949707984924 
1243	 0.735141158103943 
1244	 0.735283255577087 
1245	 0.735418140888214 
1246	 0.735658884048462 
1247	 0.735837280750275 
1248	 0.736023426055908 
1249	 0.73616361618042 
1250	 0.736310303211212 
1251	 0.73646467924118 
1252	 0.736667692661285 
1253	 0.736814260482788 
1254	 0.736947894096375 
1255	 0.73701936006546 
1256	 0.737130880355835 
1257	 0.737295091152191 
1258	 0.737409234046936 
1259	 0.737517297267914 
1260	 0.737612187862396 
1261	 0.737692713737488 
1262	 0.737764775753021 
1263	 0.737823307514191 
1264	 0.73784863948822 
1265	 0.737898230552673 
1266	 0.737948358058929 
1267	 0.737959682941437 
1268	 0.737947463989258 
1269	 0.738016366958618 
1270	 0.73809677362442 
1271	 0.738209247589111 
1272	 0.738297462463379 
1273	 0.738332629203796 
1274	 0.738358497619629 
1275	 0.738391041755676 
1276	 0.738443672657013 
1277	 0.738462328910828 
1278	 0.738528072834015 
1279	 0.738589942455292 
1280	 0.738669395446777 
1281	 0.738707363605499 
1282	 0.738744139671326 
1283	 0.738775908946991 
1284	 0.73881596326828 
1285	 0.738913297653198 
1286	 0.738936901092529 
1287	 0.738981604576111 
1288	 0.738995552062988 
1289	 0.739052951335907 
1290	 0.73915159702301 
1291	 0.739289462566376 
1292	 0.739384531974792 
1293	 0.739467978477478 
1294	 0.739564061164856 
1295	 0.739622890949249 
1296	 0.739675760269165 
1297	 0.739754736423492 
1298	 0.739814698696136 
1299	 0.739863038063049 
1300	 0.739909708499908 
1301	 0.739943563938141 
1302	 0.739898443222046 
1303	 0.739906430244446 
1304	 0.739867806434631 
1305	 0.739863991737366 
1306	 0.739888310432434 
1307	 0.73991334438324 
1308	 0.739947199821472 
1309	 0.739932954311371 
1310	 0.739896595478058 
1311	 0.739875614643097 
1312	 0.739797711372375 
1313	 0.739773035049438 
1314	 0.739749550819397 
1315	 0.739685833454132 
1316	 0.739589393138886 
1317	 0.739476561546326 
1318	 0.739323794841766 
1319	 0.739199638366699 
1320	 0.739094793796539 
1321	 0.738964557647705 
1322	 0.738847851753235 
1323	 0.738722383975983 
1324	 0.738613963127136 
1325	 0.738475263118744 
1326	 0.738378465175629 
1327	 0.738205313682556 
1328	 0.738067507743835 
1329	 0.737872660160065 
1330	 0.737703561782837 
1331	 0.737524211406708 
1332	 0.737274050712585 
1333	 0.737068772315979 
1334	 0.736860871315002 
1335	 0.736615836620331 
1336	 0.736392080783844 
1337	 0.736116528511047 
1338	 0.735876441001892 
1339	 0.735602200031281 
1340	 0.735315084457397 
1341	 0.735007047653198 
1342	 0.734712958335876 
1343	 0.734319925308228 
1344	 0.733915448188782 
1345	 0.733482122421265 
1346	 0.732995748519897 
1347	 0.73254519701004 
1348	 0.732124030590057 
1349	 0.731645464897156 
1350	 0.731200218200684 
1351	 0.730654001235962 
1352	 0.730095684528351 
1353	 0.729559659957886 
1354	 0.729016184806824 
1355	 0.728443026542664 
1356	 0.727892398834229 
1357	 0.727312624454498 
1358	 0.726740419864655 
1359	 0.726148426532745 
1360	 0.725575745105743 
1361	 0.724980592727661 
1362	 0.724382519721985 
1363	 0.723767876625061 
1364	 0.723271250724792 
1365	 0.72275322675705 
1366	 0.722244799137115 
1367	 0.721786022186279 
1368	 0.721328735351563 
1369	 0.720858871936798 
1370	 0.720439791679382 
1371	 0.720012605190277 
1372	 0.719645023345947 
1373	 0.719299614429474 
1374	 0.718959510326386 
1375	 0.718632459640503 
1376	 0.718283712863922 
1377	 0.717900276184082 
1378	 0.717593312263489 
1379	 0.717214643955231 
1380	 0.716856718063354 
1381	 0.716472566127777 
1382	 0.716043829917908 
1383	 0.715608835220337 
1384	 0.715107560157776 
1385	 0.714626014232636 
1386	 0.714107394218445 
1387	 0.713529825210571 
1388	 0.712944388389587 
1389	 0.712294042110443 
1390	 0.711642980575562 
1391	 0.710959732532501 
1392	 0.710204422473907 
1393	 0.709535539150238 
1394	 0.708828330039978 
1395	 0.708119690418243 
1396	 0.70738673210144 
1397	 0.706667840480804 
1398	 0.705871045589447 
1399	 0.705003142356873 
1400	 0.704042553901672 
1401	 0.703040361404419 
1402	 0.701902389526367 
1403	 0.700656831264496 
1404	 0.699322462081909 
1405	 0.697874784469604 
1406	 0.696277260780334 
1407	 0.694601118564606 
1408	 0.69273829460144 
1409	 0.690763115882874 
1410	 0.68865430355072 
1411	 0.6864093542099 
1412	 0.684174239635468 
1413	 0.681862413883209 
1414	 0.679623305797577 
1415	 0.677484750747681 
1416	 0.675425946712494 
1417	 0.673441648483276 
1418	 0.671577334403992 
1419	 0.669777572154999 
1420	 0.668067395687103 
1421	 0.666304409503937 
1422	 0.664601981639862 
1423	 0.662884414196014 
1424	 0.66116201877594 
1425	 0.65948224067688 
1426	 0.65778648853302 
1427	 0.656142055988312 
1428	 0.654543817043304 
1429	 0.652992486953735 
1430	 0.651556491851807 
1431	 0.650194942951202 
1432	 0.648839294910431 
1433	 0.64760959148407 
1434	 0.646450519561768 
1435	 0.645363032817841 
1436	 0.644355237483978 
1437	 0.643417418003082 
1438	 0.642515599727631 
1439	 0.641688585281372 
1440	 0.640918552875519 
1441	 0.640246629714966 
1442	 0.639596164226532 
1443	 0.638995766639709 
1444	 0.638406991958618 
1445	 0.637830913066864 
1446	 0.637319028377533 
1447	 0.636777102947235 
1448	 0.636302471160889 
1449	 0.635794222354889 
1450	 0.635304749011993 
1451	 0.634820997714996 
1452	 0.634353816509247 
1453	 0.633854568004608 
1454	 0.633370757102966 
1455	 0.632896184921265 
1456	 0.632391810417175 
1457	 0.631880044937134 
1458	 0.631402730941772 
1459	 0.630946695804596 
1460	 0.630450487136841 
1461	 0.629951238632202 
1462	 0.629444539546967 
1463	 0.628882527351379 
