Wavelength	c:/Users/Public/Halo/Exports/OtherFormats/Hynek_Natron_Set4/30174_HaloDefaultProject_HaloStandard-New Location 8-S_30174_0013.txt
1348	 0.705684542655945 
1349	 0.705272495746613 
1350	 0.704935312271118 
1351	 0.70454877614975 
1352	 0.704160988330841 
1353	 0.703737318515778 
1354	 0.70327365398407 
1355	 0.702809870243073 
1356	 0.702331781387329 
1357	 0.701818108558655 
1358	 0.701373517513275 
1359	 0.700858891010284 
1360	 0.700343489646912 
1361	 0.699926614761353 
1362	 0.699410200119019 
1363	 0.698980867862701 
1364	 0.69854348897934 
1365	 0.698136866092682 
1366	 0.697777926921844 
1367	 0.697479426860809 
1368	 0.697124540805817 
1369	 0.696797907352448 
1370	 0.696519672870636 
1371	 0.696260511875153 
1372	 0.696045219898224 
1373	 0.695934951305389 
1374	 0.695789039134979 
1375	 0.695744872093201 
1376	 0.695634305477142 
1377	 0.695539653301239 
1378	 0.695458829402924 
1379	 0.695376098155975 
1380	 0.695344567298889 
1381	 0.695347845554352 
1382	 0.695289433002472 
1383	 0.695233464241028 
1384	 0.695125699043274 
1385	 0.695006847381592 
1386	 0.694893658161163 
1387	 0.69472748041153 
1388	 0.694582223892212 
1389	 0.694323778152466 
1390	 0.694091379642487 
1391	 0.693883240222931 
1392	 0.69353848695755 
1393	 0.693217515945435 
1394	 0.69291090965271 
1395	 0.692485868930817 
1396	 0.692048013210297 
1397	 0.691595017910004 
1398	 0.691003143787384 
1399	 0.690362393856049 
1400	 0.689726829528809 
1401	 0.688973367214203 
1402	 0.688177883625031 
1403	 0.687202394008636 
1404	 0.686140894889832 
1405	 0.685068368911743 
1406	 0.683837115764618 
1407	 0.68254154920578 
1408	 0.681163668632507 
1409	 0.679669976234436 
1410	 0.678043842315674 
1411	 0.676251113414764 
1412	 0.674420535564423 
1413	 0.672473013401031 
1414	 0.670478463172913 
1415	 0.668411910533905 
1416	 0.666182935237885 
1417	 0.663865029811859 
1418	 0.661564230918884 
1419	 0.659149467945099 
1420	 0.656793057918549 
1421	 0.654351711273193 
1422	 0.652011513710022 
1423	 0.649709045886993 
1424	 0.647435426712036 
1425	 0.645259261131287 
1426	 0.643120765686035 
1427	 0.641115844249725 
1428	 0.639211595058441 
1429	 0.637430429458618 
1430	 0.635781824588776 
1431	 0.634189784526825 
1432	 0.632690846920013 
1433	 0.631293177604675 
1434	 0.629959285259247 
1435	 0.628813862800598 
1436	 0.627699434757233 
1437	 0.626665890216827 
1438	 0.625637948513031 
1439	 0.624763131141663 
1440	 0.623934924602509 
1441	 0.623177886009216 
1442	 0.622421503067017 
1443	 0.621755838394165 
1444	 0.621052145957947 
1445	 0.620421946048737 
1446	 0.619762539863586 
1447	 0.619128286838531 
1448	 0.618538677692413 
1449	 0.617959022521973 
1450	 0.617412269115448 
1451	 0.616829693317413 
1452	 0.616232693195343 
1453	 0.615646421909332 
1454	 0.615054607391357 
1455	 0.614481627941132 
1456	 0.613951742649078 
1457	 0.613389313220978 
1458	 0.612833678722382 
1459	 0.612291574478149 
1460	 0.611694753170013 
1461	 0.611064374446869 
1462	 0.610484719276428 
1463	 0.609897255897522 
1464	 0.609305739402771 
1465	 0.608693659305573 
1466	 0.608136832714081 
1467	 0.607554376125336 
1468	 0.606934368610382 
1469	 0.606375932693481 
1470	 0.605818688869476 
1471	 0.605324864387512 
1472	 0.604832649230957 
1473	 0.604372620582581 
1474	 0.603909015655518 
1475	 0.603486180305481 
1476	 0.603053867816925 
1477	 0.602643728256226 
1478	 0.602276504039764 
1479	 0.601900398731232 
1480	 0.601624965667725 
1481	 0.601396858692169 
1482	 0.60119903087616 
1483	 0.60103714466095 
1484	 0.600914776325226 
1485	 0.600809156894684 
1486	 0.600743353366852 
1487	 0.600702464580536 
1488	 0.600694715976715 
1489	 0.600780129432678 
1490	 0.60092830657959 
1491	 0.601086258888245 
1492	 0.601252615451813 
1493	 0.601459980010986 
1494	 0.601668298244476 
1495	 0.601929545402527 
1496	 0.602230787277222 
1497	 0.602538645267487 
1498	 0.602887272834778 
1499	 0.603255927562714 
1500	 0.603657603263855 
1501	 0.604058861732483 
1502	 0.604475140571594 
1503	 0.604947924613953 
1504	 0.605439305305481 
1505	 0.605955064296722 
1506	 0.606463253498077 
1507	 0.606975913047791 
1508	 0.607451260089874 
1509	 0.607982695102692 
1510	 0.608507096767426 
1511	 0.609050393104553 
1512	 0.609542727470398 
1513	 0.610022604465485 
1514	 0.610504150390625 
1515	 0.611032068729401 
1516	 0.611540257930756 
1517	 0.612035989761353 
1518	 0.612523198127747 
1519	 0.612926959991455 
1520	 0.613320410251617 
1521	 0.61369115114212 
1522	 0.614105820655823 
1523	 0.614469826221466 
1524	 0.614786267280579 
1525	 0.615073978900909 
1526	 0.615331709384918 
1527	 0.615643441677094 
1528	 0.615908741950989 
1529	 0.61612868309021 
1530	 0.616379499435425 
1531	 0.616607546806335 
1532	 0.61685037612915 
1533	 0.617071986198425 
1534	 0.617316961288452 
1535	 0.617468118667603 
1536	 0.61766916513443 
1537	 0.617820680141449 
1538	 0.617980480194092 
1539	 0.618108153343201 
1540	 0.618249893188477 
1541	 0.618387818336487 
1542	 0.618577122688293 
1543	 0.618743360042572 
1544	 0.618901491165161 
1545	 0.619043231010437 
1546	 0.619225084781647 
1547	 0.619393944740295 
1548	 0.619607985019684 
1549	 0.619863390922546 
1550	 0.620096147060394 
1551	 0.62032687664032 
1552	 0.620588183403015 
1553	 0.620788276195526 
1554	 0.620977103710175 
1555	 0.6212477684021 
1556	 0.621451735496521 
1557	 0.621670603752136 
1558	 0.621872901916504 
1559	 0.622055351734161 
1560	 0.622250616550446 
1561	 0.622454822063446 
1562	 0.622695744037628 
1563	 0.622947156429291 
1564	 0.623149216175079 
1565	 0.623337805271149 
1566	 0.623539090156555 
1567	 0.623728930950165 
1568	 0.623928070068359 
1569	 0.624168753623962 
1570	 0.624373733997345 
1571	 0.624630689620972 
1572	 0.624834358692169 
1573	 0.625023066997528 
1574	 0.625205755233765 
1575	 0.62542587518692 
1576	 0.625631809234619 
1577	 0.625898718833923 
1578	 0.626127004623413 
1579	 0.626355111598969 
1580	 0.62659877538681 
1581	 0.626773595809937 
1582	 0.626936972141266 
1583	 0.627204596996307 
1584	 0.627505302429199 
1585	 0.627810478210449 
1586	 0.628127574920654 
1587	 0.628424108028412 
1588	 0.628837943077087 
1589	 0.629281640052795 
1590	 0.629738628864288 
1591	 0.630268633365631 
1592	 0.63080108165741 
1593	 0.631415247917175 
1594	 0.632052540779114 
1595	 0.632654905319214 
1596	 0.633324027061462 
1597	 0.634009778499603 
1598	 0.634703695774078 
1599	 0.635526657104492 
1600	 0.636277854442596 
1601	 0.637053847312927 
1602	 0.63782399892807 
1603	 0.638639986515045 
1604	 0.639450550079346 
1605	 0.640285193920136 
1606	 0.641141831874847 
1607	 0.641972184181213 
1608	 0.642757177352905 
1609	 0.64356803894043 
1610	 0.644456267356873 
1611	 0.64530473947525 
1612	 0.646131098270416 
1613	 0.646926462650299 
1614	 0.64777410030365 
1615	 0.648594737052917 
1616	 0.649398386478424 
1617	 0.650119185447693 
1618	 0.650870501995087 
1619	 0.65160459280014 
1620	 0.652320444583893 
1621	 0.65299254655838 
1622	 0.653621792793274 
1623	 0.654199600219727 
1624	 0.654745042324066 
1625	 0.655295610427856 
1626	 0.655843675136566 
1627	 0.656401038169861 
1628	 0.65691351890564 
1629	 0.657404541969299 
1630	 0.657875895500183 
1631	 0.658305585384369 
1632	 0.658798277378082 
1633	 0.659296035766602 
1634	 0.659782826900482 
1635	 0.660247027873993 
1636	 0.660705804824829 
1637	 0.6611248254776 
1638	 0.661541044712067 
1639	 0.661974430084229 
1640	 0.662394046783447 
1641	 0.662837386131287 
1642	 0.66326105594635 
1643	 0.663678705692291 
1644	 0.664156138896942 
1645	 0.664624810218811 
1646	 0.665119051933289 
1647	 0.665558636188507 
1648	 0.665951669216156 
1649	 0.666316509246826 
1650	 0.66672271490097 
1651	 0.66702800989151 
1652	 0.66741019487381 
1653	 0.667753756046295 
1654	 0.668055176734924 
1655	 0.668311774730682 
1656	 0.668512642383575 
1657	 0.668658852577209 
1658	 0.668824732303619 
1659	 0.669004201889038 
1660	 0.669134616851807 
1661	 0.669330239295959 
1662	 0.669448375701904 
1663	 0.669555425643921 
1664	 0.66969221830368 
1665	 0.669785737991333 
1666	 0.669879198074341 
1667	 0.669982850551605 
1668	 0.670048654079437 
1669	 0.670130848884583 
1670	 0.670103788375854 
1671	 0.670083105564117 
1672	 0.670020639896393 
1673	 0.670023918151855 
1674	 0.669945538043976 
1675	 0.669880926609039 
1676	 0.669797480106354 
1677	 0.669607102870941 
1678	 0.669418394565582 
1679	 0.669219255447388 
1680	 0.668958246707916 
1681	 0.668690800666809 
1682	 0.66838937997818 
1683	 0.668084561824799 
1684	 0.667715132236481 
1685	 0.66742879152298 
1686	 0.66711837053299 
1687	 0.666739165782928 
1688	 0.66633003950119 
1689	 0.665952980518341 
1690	 0.665530860424042 
1691	 0.665129601955414 
1692	 0.66471266746521 
1693	 0.664289116859436 
1694	 0.663845002651215 
1695	 0.663372039794922 
1696	 0.66289347410202 
1697	 0.662430167198181 
1698	 0.661988437175751 
1699	 0.661555528640747 
1700	 0.661177814006805 
1701	 0.6607346534729 
1702	 0.660368740558624 
1703	 0.660052061080933 
1704	 0.659737408161163 
1705	 0.659546256065369 
1706	 0.659402966499329 
1707	 0.659233927726746 
1708	 0.659136235713959 
1709	 0.659014761447906 
1710	 0.658926606178284 
1711	 0.658865094184875 
1712	 0.658855736255646 
1713	 0.658793389797211 
1714	 0.658769249916077 
1715	 0.658699929714203 
1716	 0.658651232719421 
1717	 0.658551394939423 
1718	 0.658514142036438 
1719	 0.6584193110466 
1720	 0.658274412155151 
1721	 0.658142864704132 
1722	 0.657999515533447 
1723	 0.657893359661102 
1724	 0.657768070697784 
1725	 0.657663822174072 
1726	 0.657533228397369 
1727	 0.657415449619293 
1728	 0.657390654087067 
1729	 0.657324016094208 
1730	 0.657203316688538 
1731	 0.657102406024933 
1732	 0.657020628452301 
1733	 0.656952321529388 
1734	 0.656841158866882 
1735	 0.656687080860138 
1736	 0.656574070453644 
1737	 0.65645295381546 
1738	 0.656255125999451 
1739	 0.65600061416626 
1740	 0.655832648277283 
1741	 0.655632495880127 
1742	 0.655485868453979 
1743	 0.655309796333313 
1744	 0.655055999755859 
1745	 0.654897212982178 
1746	 0.654685020446777 
1747	 0.65443080663681 
1748	 0.654215693473816 
1749	 0.653919279575348 
1750	 0.653682231903076 
1751	 0.653384268283844 
1752	 0.653103590011597 
1753	 0.652806282043457 
1754	 0.652544379234314 
1755	 0.652244508266449 
1756	 0.652019083499908 
1757	 0.651753664016724 
1758	 0.651449739933014 
1759	 0.651147246360779 
1760	 0.650841057300568 
1761	 0.650525808334351 
1762	 0.65022885799408 
1763	 0.64995276927948 
1764	 0.649640440940857 
1765	 0.649407088756561 
1766	 0.64916205406189 
1767	 0.64897096157074 
1768	 0.648815929889679 
1769	 0.648654937744141 
1770	 0.648455500602722 
1771	 0.648359835147858 
1772	 0.648198068141937 
1773	 0.648123860359192 
1774	 0.647996962070465 
1775	 0.647905945777893 
1776	 0.647850036621094 
1777	 0.647745609283447 
1778	 0.647658467292786 
1779	 0.647620797157288 
1780	 0.647558450698853 
1781	 0.647542297840118 
1782	 0.647536218166351 
1783	 0.647499442100525 
1784	 0.647504925727844 
1785	 0.64741313457489 
1786	 0.647415518760681 
1787	 0.647456824779511 
1788	 0.647433340549469 
1789	 0.64752995967865 
1790	 0.647562861442566 
1791	 0.647550821304321 
1792	 0.647645056247711 
1793	 0.647669494152069 
1794	 0.647748470306396 
1795	 0.647737979888916 
1796	 0.647705256938934 
1797	 0.647777140140533 
1798	 0.647920966148376 
1799	 0.648078382015228 
1800	 0.648112833499908 
1801	 0.648202300071716 
1802	 0.648250699043274 
1803	 0.648253977298737 
1804	 0.648280799388886 
1805	 0.648272812366486 
1806	 0.648292601108551 
1807	 0.648265302181244 
1808	 0.648279130458832 
1809	 0.648251175880432 
1810	 0.648196876049042 
1811	 0.648120939731598 
1812	 0.648054718971252 
1813	 0.647954165935516 
1814	 0.647915065288544 
1815	 0.647735118865967 
1816	 0.647692084312439 
1817	 0.647646367549896 
1818	 0.647761940956116 
1819	 0.647765278816223 
1820	 0.647781550884247 
1821	 0.647789895534515 
1822	 0.647803008556366 
1823	 0.647839844226837 
1824	 0.647987842559814 
1825	 0.647922039031982 
1826	 0.64801561832428 
1827	 0.648080170154572 
1828	 0.648213267326355 
1829	 0.648415803909302 
1830	 0.648560464382172 
1831	 0.648807406425476 
1832	 0.649053454399109 
1833	 0.649329423904419 
1834	 0.649565696716309 
1835	 0.649834036827087 
1836	 0.650140225887299 
1837	 0.650370836257935 
1838	 0.6506587266922 
1839	 0.650899231433868 
1840	 0.651166081428528 
1841	 0.651490569114685 
1842	 0.651739358901978 
1843	 0.652056992053986 
1844	 0.652298927307129 
1845	 0.65259850025177 
1846	 0.652874350547791 
1847	 0.653157472610474 
1848	 0.65342652797699 
1849	 0.653760313987732 
1850	 0.653996109962463 
1851	 0.654223263263702 
1852	 0.654420256614685 
1853	 0.654547452926636 
1854	 0.654742538928986 
1855	 0.654885113239288 
1856	 0.655024230480194 
1857	 0.655106008052826 
1858	 0.655140697956085 
1859	 0.655156493186951 
1860	 0.655136227607727 
1861	 0.655180752277374 
1862	 0.655242383480072 
1863	 0.655207514762878 
1864	 0.655203700065613 
1865	 0.655210435390472 
1866	 0.655196011066437 
1867	 0.655091643333435 
1868	 0.654994189739227 
1869	 0.654824316501617 
1870	 0.65460216999054 
1871	 0.654320180416107 
1872	 0.65406197309494 
1873	 0.653735995292664 
1874	 0.653425097465515 
1875	 0.653055369853973 
1876	 0.652610421180725 
1877	 0.652081966400146 
1878	 0.651534616947174 
1879	 0.650899112224579 
1880	 0.65022736787796 
1881	 0.649420022964478 
1882	 0.648644626140594 
1883	 0.647880673408508 
1884	 0.646942436695099 
1885	 0.645949304103851 
1886	 0.644901633262634 
1887	 0.643723368644714 
1888	 0.642461836338043 
1889	 0.641045987606049 
1890	 0.639463067054749 
1891	 0.637836277484894 
1892	 0.636143803596497 
1893	 0.634346902370453 
1894	 0.632342576980591 
1895	 0.630225241184235 
1896	 0.627950429916382 
1897	 0.625671982765198 
1898	 0.623352944850922 
1899	 0.620972156524658 
1900	 0.618551135063171 
1901	 0.616126775741577 
1902	 0.61353600025177 
1903	 0.611000835895538 
1904	 0.608478188514709 
1905	 0.60610556602478 
1906	 0.603792250156403 
1907	 0.601494610309601 
1908	 0.599351108074188 
1909	 0.597293019294739 
1910	 0.59526389837265 
1911	 0.593425989151001 
1912	 0.591720938682556 
1913	 0.590140044689178 
1914	 0.588654339313507 
1915	 0.587260961532593 
1916	 0.586046695709229 
1917	 0.584931194782257 
1918	 0.583949267864227 
1919	 0.583136796951294 
1920	 0.582412719726563 
1921	 0.581800699234009 
1922	 0.581303238868713 
1923	 0.580911636352539 
1924	 0.580596745014191 
1925	 0.580423951148987 
1926	 0.580370366573334 
1927	 0.580364882946014 
1928	 0.58046692609787 
1929	 0.580642342567444 
1930	 0.580866992473602 
1931	 0.581178724765778 
1932	 0.581555843353271 
1933	 0.582005798816681 
1934	 0.582511782646179 
1935	 0.583025455474854 
1936	 0.583583354949951 
1937	 0.584277510643005 
1938	 0.5849848985672 
1939	 0.585691392421722 
1940	 0.586439728736877 
1941	 0.587164342403412 
1942	 0.587950348854065 
1943	 0.588734209537506 
1944	 0.589519858360291 
1945	 0.590337753295898 
1946	 0.59112548828125 
1947	 0.59190559387207 
1948	 0.592710733413696 
1949	 0.593545615673065 
1950	 0.59437507390976 
1951	 0.595153033733368 
1952	 0.595898985862732 
1953	 0.596645534038544 
1954	 0.597379207611084 
1955	 0.598118245601654 
1956	 0.598849356174469 
1957	 0.599559247493744 
1958	 0.60018390417099 
1959	 0.600789785385132 
1960	 0.601384043693542 
1961	 0.601977467536926 
1962	 0.602535545825958 
1963	 0.603031814098358 
1964	 0.603531897068024 
1965	 0.603960394859314 
1966	 0.604376137256622 
1967	 0.604799628257751 
1968	 0.605217099189758 
1969	 0.605665147304535 
1970	 0.606132030487061 
1971	 0.606456696987152 
1972	 0.60682612657547 
1973	 0.607210457324982 
1974	 0.607601344585419 
1975	 0.607982158660889 
1976	 0.608350932598114 
1977	 0.608761131763458 
1978	 0.609127759933472 
1979	 0.609496235847473 
1980	 0.609823048114777 
1981	 0.610133230686188 
1982	 0.610437572002411 
1983	 0.610722720623016 
1984	 0.610940754413605 
1985	 0.611165344715118 
1986	 0.611307859420776 
1987	 0.611478090286255 
1988	 0.611590266227722 
1989	 0.611687242984772 
1990	 0.611739635467529 
1991	 0.611740171909332 
1992	 0.61175674200058 
1993	 0.611692607402802 
1994	 0.611570060253143 
1995	 0.611447930335999 
1996	 0.611282289028168 
1997	 0.611108958721161 
1998	 0.610810160636902 
1999	 0.610476732254028 
2000	 0.610105216503143 
2001	 0.609753429889679 
2002	 0.609302401542664 
2003	 0.6087965965271 
2004	 0.608242452144623 
2005	 0.607635974884033 
2006	 0.607000052928925 
2007	 0.606254875659943 
2008	 0.605452001094818 
2009	 0.604506015777588 
2010	 0.603537440299988 
2011	 0.602487623691559 
2012	 0.60142183303833 
2013	 0.600222766399384 
2014	 0.598939895629883 
2015	 0.59759396314621 
2016	 0.596242308616638 
2017	 0.594791829586029 
2018	 0.593296587467194 
2019	 0.591747105121613 
2020	 0.590115070343018 
2021	 0.588423669338226 
2022	 0.586587190628052 
2023	 0.584726452827454 
2024	 0.582773327827454 
2025	 0.580732464790344 
2026	 0.578579723834991 
2027	 0.576462149620056 
2028	 0.574258208274841 
2029	 0.572000861167908 
2030	 0.569727838039398 
2031	 0.567385971546173 
2032	 0.56499058008194 
2033	 0.56251847743988 
2034	 0.559936702251434 
2035	 0.557330846786499 
2036	 0.554780900478363 
2037	 0.552207112312317 
2038	 0.54954594373703 
2039	 0.546845614910126 
2040	 0.544139862060547 
2041	 0.54135400056839 
2042	 0.538602888584137 
2043	 0.535838782787323 
2044	 0.533164501190186 
2045	 0.530526399612427 
2046	 0.527778029441834 
2047	 0.524975836277008 
2048	 0.522164940834045 
2049	 0.519464790821075 
2050	 0.516894102096558 
2051	 0.514284551143646 
2052	 0.511697947978973 
2053	 0.50916188955307 
2054	 0.506621181964874 
2055	 0.504176616668701 
2056	 0.501782119274139 
2057	 0.499397367238998 
2058	 0.497170925140381 
2059	 0.494848698377609 
2060	 0.492585241794586 
2061	 0.490284293889999 
2062	 0.488040030002594 
2063	 0.485887855291367 
2064	 0.483762562274933 
2065	 0.481738239526749 
2066	 0.479661136865616 
2067	 0.477681308984756 
2068	 0.475732564926147 
2069	 0.473940819501877 
2070	 0.472130209207535 
2071	 0.470390528440475 
2072	 0.468682467937469 
2073	 0.466970711946487 
2074	 0.465398520231247 
2075	 0.463909655809402 
2076	 0.46253177523613 
2077	 0.461189568042755 
2078	 0.459913849830627 
2079	 0.458728134632111 
2080	 0.457644104957581 
2081	 0.456656277179718 
2082	 0.455717384815216 
2083	 0.454808682203293 
2084	 0.453959167003632 
2085	 0.453145235776901 
2086	 0.452368915081024 
2087	 0.451641201972961 
2088	 0.450972765684128 
2089	 0.45031151175499 
2090	 0.449626356363297 
2091	 0.449001640081406 
2092	 0.448422640562058 
2093	 0.447899520397186 
2094	 0.447397857904434 
2095	 0.446977078914642 
2096	 0.446542829275131 
2097	 0.446127265691757 
2098	 0.445778787136078 
2099	 0.44550159573555 
2100	 0.445326864719391 
2101	 0.445181727409363 
2102	 0.44510555267334 
2103	 0.445047914981842 
2104	 0.445121794939041 
2105	 0.445222347974777 
2106	 0.445377439260483 
2107	 0.445642471313477 
2108	 0.445936977863312 
2109	 0.44635671377182 
2110	 0.446890532970428 
2111	 0.447445660829544 
2112	 0.448019593954086 
2113	 0.448600351810455 
2114	 0.449342042207718 
2115	 0.450083464384079 
2116	 0.450870096683502 
2117	 0.451738744974136 
2118	 0.452669322490692 
2119	 0.453551113605499 
2120	 0.454528033733368 
2121	 0.455612152814865 
2122	 0.45673879981041 
2123	 0.457872956991196 
2124	 0.459060043096542 
2125	 0.460167944431305 
2126	 0.461293548345566 
2127	 0.462484687566757 
2128	 0.463628739118576 
2129	 0.464839518070221 
2130	 0.465972751379013 
2131	 0.467168033123016 
2132	 0.468332827091217 
2133	 0.469518512487412 
2134	 0.470702856779099 
2135	 0.471904724836349 
2136	 0.473026871681213 
2137	 0.474126309156418 
2138	 0.475200235843658 
2139	 0.476207762956619 
2140	 0.477241426706314 
2141	 0.478181540966034 
2142	 0.479167342185974 
2143	 0.480106294155121 
2144	 0.481061905622482 
2145	 0.482064187526703 
2146	 0.482991576194763 
2147	 0.483930855989456 
2148	 0.484904289245605 
2149	 0.485819131135941 
2150	 0.486859977245331 
2151	 0.487838417291641 
2152	 0.488895922899246 
2153	 0.48985230922699 
2154	 0.49078294634819 
2155	 0.491738706827164 
2156	 0.492669135332108 
2157	 0.493581503629684 
2158	 0.494467377662659 
2159	 0.495329618453979 
2160	 0.496142566204071 
2161	 0.496886789798737 
2162	 0.497640609741211 
2163	 0.498471051454544 
2164	 0.499234288930893 
2165	 0.499971091747284 
2166	 0.50062769651413 
2167	 0.50136524438858 
2168	 0.502150356769562 
2169	 0.502933084964752 
2170	 0.503722369670868 
2171	 0.504480957984924 
2172	 0.505290746688843 
2173	 0.506064772605896 
2174	 0.506914794445038 
2175	 0.507709324359894 
2176	 0.508516311645508 
2177	 0.509310722351074 
2178	 0.51005083322525 
2179	 0.510811328887939 
2180	 0.511549949645996 
2181	 0.512240052223206 
2182	 0.512933194637299 
2183	 0.513685405254364 
2184	 0.514409482479095 
2185	 0.515128016471863 
2186	 0.515811502933502 
2187	 0.51646363735199 
2188	 0.517051875591278 
2189	 0.517653942108154 
2190	 0.518260180950165 
2191	 0.518918216228485 
2192	 0.519572019577026 
2193	 0.520248591899872 
2194	 0.520846962928772 
2195	 0.521441876888275 
2196	 0.522002458572388 
2197	 0.522588789463043 
2198	 0.52314954996109 
2199	 0.523671984672546 
2200	 0.524218440055847 
2201	 0.524708092212677 
2202	 0.525132834911346 
2203	 0.525608420372009 
2204	 0.526035130023956 
2205	 0.526487469673157 
2206	 0.526971638202667 
2207	 0.52742612361908 
2208	 0.527819514274597 
2209	 0.528250753879547 
2210	 0.528658449649811 
2211	 0.529007017612457 
2212	 0.529397666454315 
2213	 0.529721856117249 
2214	 0.530137419700623 
2215	 0.530426383018494 
2216	 0.530647397041321 
2217	 0.530726730823517 
2218	 0.530795454978943 
2219	 0.530863642692566 
2220	 0.530961334705353 
2221	 0.531008958816528 
2222	 0.53103494644165 
2223	 0.530973017215729 
2224	 0.530860543251038 
2225	 0.530652344226837 
2226	 0.530351877212524 
2227	 0.530056297779083 
2228	 0.52972799539566 
2229	 0.529405474662781 
2230	 0.528916954994202 
2231	 0.528527855873108 
2232	 0.527998805046082 
2233	 0.52751350402832 
2234	 0.526937007904053 
2235	 0.526271760463715 
2236	 0.525463938713074 
2237	 0.524588108062744 
2238	 0.523624897003174 
2239	 0.522635817527771 
2240	 0.521575629711151 
2241	 0.520420789718628 
2242	 0.519057035446167 
2243	 0.51774126291275 
2244	 0.516254007816315 
2245	 0.514709651470184 
2246	 0.513015449047089 
2247	 0.511361420154572 
2248	 0.509569346904755 
2249	 0.507763266563416 
2250	 0.505823135375977 
2251	 0.503825664520264 
2252	 0.50184553861618 
2253	 0.499872326850891 
2254	 0.49782782793045 
2255	 0.49582314491272 
2256	 0.493658900260925 
2257	 0.491525650024414 
2258	 0.489274471998215 
2259	 0.486942768096924 
2260	 0.484517365694046 
2261	 0.482026904821396 
2262	 0.47954934835434 
2263	 0.477076858282089 
2264	 0.474503874778748 
2265	 0.471965104341507 
2266	 0.469415038824081 
2267	 0.46706947684288 
2268	 0.464834600687027 
2269	 0.462699621915817 
2270	 0.460845798254013 
2271	 0.459136426448822 
2272	 0.457721084356308 
2273	 0.456485778093338 
2274	 0.455649048089981 
2275	 0.454982668161392 
2276	 0.454684108495712 
2277	 0.454612255096436 
2278	 0.454763561487198 
2279	 0.455098360776901 
2280	 0.455526173114777 
2281	 0.455990880727768 
2282	 0.456528306007385 
2283	 0.457163244485855 
2284	 0.457747042179108 
2285	 0.458521604537964 
2286	 0.459101170301437 
2287	 0.459660202264786 
2288	 0.460078001022339 
2289	 0.460368692874908 
2290	 0.460515439510345 
2291	 0.460531026124954 
2292	 0.460488021373749 
2293	 0.46036222577095 
2294	 0.460017830133438 
2295	 0.459492802619934 
2296	 0.458812355995178 
2297	 0.457981467247009 
2298	 0.457156270742416 
2299	 0.456167906522751 
2300	 0.455140292644501 
2301	 0.453941643238068 
2302	 0.452789634466171 
2303	 0.451459288597107 
2304	 0.450064241886139 
2305	 0.448697298765183 
2306	 0.44718798995018 
2307	 0.445607960224152 
2308	 0.444013923406601 
2309	 0.442424744367599 
2310	 0.440978914499283 
2311	 0.43938684463501 
2312	 0.437851428985596 
2313	 0.436350673437119 
2314	 0.43486276268959 
2315	 0.43341651558876 
2316	 0.431890666484833 
2317	 0.430515855550766 
2318	 0.429223507642746 
2319	 0.42788377404213 
2320	 0.426621645689011 
2321	 0.425342798233032 
2322	 0.424060970544815 
2323	 0.422846704721451 
2324	 0.421793699264526 
2325	 0.420839637517929 
2326	 0.419806301593781 
2327	 0.418798297643662 
2328	 0.417847543954849 
2329	 0.417006462812424 
2330	 0.416209280490875 
2331	 0.415531069040298 
2332	 0.414901167154312 
2333	 0.414353102445602 
2334	 0.413816004991531 
2335	 0.413462072610855 
2336	 0.413203060626984 
2337	 0.412907838821411 
2338	 0.412820637226105 
2339	 0.412751644849777 
2340	 0.412907958030701 
2341	 0.412961333990097 
2342	 0.413001835346222 
2343	 0.413313925266266 
2344	 0.413472414016724 
2345	 0.413811504840851 
2346	 0.414048701524735 
2347	 0.414234429597855 
2348	 0.414516091346741 
2349	 0.414699345827103 
2350	 0.414999216794968 
2351	 0.415332794189453 
2352	 0.415641456842422 
2353	 0.41602435708046 
2354	 0.416263550519943 
2355	 0.416480749845505 
2356	 0.416790306568146 
2357	 0.417256087064743 
2358	 0.417580395936966 
2359	 0.417995184659958 
2360	 0.41847288608551 
2361	 0.418990194797516 
2362	 0.419591784477234 
2363	 0.420100152492523 
2364	 0.420639753341675 
2365	 0.421177387237549 
2366	 0.421525180339813 
2367	 0.422058373689651 
2368	 0.422406941652298 
2369	 0.422900199890137 
2370	 0.423288434743881 
2371	 0.423584222793579 
2372	 0.42390313744545 
2373	 0.424510329961777 
2374	 0.424882084131241 
2375	 0.425410807132721 
2376	 0.425869911909103 
2377	 0.426387906074524 
2378	 0.426931440830231 
2379	 0.427369266748428 
2380	 0.427899390459061 
2381	 0.428315132856369 
2382	 0.428610116243362 
2383	 0.429033488035202 
2384	 0.429314255714417 
2385	 0.429502993822098 
2386	 0.42953023314476 
2387	 0.429667890071869 
2388	 0.429670721292496 
2389	 0.429682493209839 
2390	 0.429519146680832 
2391	 0.429525643587112 
2392	 0.429619014263153 
2393	 0.429825305938721 
2394	 0.429886341094971 
2395	 0.43020361661911 
2396	 0.430451333522797 
2397	 0.430657684803009 
2398	 0.430824130773544 
2399	 0.431015700101852 
2400	 0.431057453155518 
2401	 0.431218326091766 
2402	 0.431238770484924 
2403	 0.431198060512543 
2404	 0.430931001901627 
2405	 0.430519759654999 
2406	 0.430013954639435 
2407	 0.429433465003967 
2408	 0.42891451716423 
2409	 0.428311765193939 
2410	 0.427536308765411 
2411	 0.426669508218765 
2412	 0.425900787115097 
2413	 0.425133287906647 
2414	 0.424354404211044 
2415	 0.423555642366409 
2416	 0.422763645648956 
2417	 0.42195138335228 
